"Child","Other ingredients","Male","6 ",
"Child","Diyet ve gıda takviye ürünleri","Female","206 ",
"Child","Diyet ve gıda takviye ürünleri","Male","224 ",
"Child","Baharat, soslar ve çeşni ürünleri","Female","438 ",
"Child","Baharat, soslar ve çeşni ürünleri","Male","495 ",
"Child","Nişastalı yiyecekler","Female","434 ",
"Child","Nişastalı yiyecekler","Male","482 ",
"Child","Şeker ve şekerli gıdalar","Female","437 ",
"Child","Şeker ve şekerli gıdalar","Male","492 ",
"Child","Sebze ve sebze ürünleri","Female","436 ",
"Child","Sebze ve sebze ürünleri","Male","492 ",
"Child","Su ve su bazlı içecekler","Female","438 ",
"Child","Su ve su bazlı içecekler","Male","495 ",
"Youth","Alkollü içecekler","Female","12 ",
"Youth","Alkollü içecekler","Male","6 ",
"Youth","Hayvansal,bitkisel, katı ve sıvı yağlar bulunan yiyecekler","Female","170 ",
"Youth","Hayvansal,bitkisel, katı ve sıvı yağlar bulunan yiyecekler","Male","136 ",
"Youth","Kahve çay gibi içecekler","Female","134 ",
"Youth","Kahve çay gibi içecekler","Male","96 ",
"Youth","Vegan yiyecekleri","Female","135 ",
"Youth","Vegan yiyecekleri","Male","102 ",
"Youth","Yumurta ve yumurta ürünleri","Female","151 ",
"Youth","Yumurta ve yumurta ürünleri","Male","115 ",
"Youth","Balık ve deniz mahsülleri","Female","104 ",
"Youth","Balık ve deniz mahsülleri","Male","93 ",
"Youth","Meyve ve meyve ürünleri","Female","163 ",
"Youth","Meyve ve meyve ürünleri","Male","124 ",
"Youth","Meyve ve sebze suları","Female","150 ",
"Youth","Meyve ve sebze suları","Male","120 ",
"Youth","Tahıllar ve tahıl bazlı ürünler","Female","170 ",
"Youth","Tahıllar ve tahıl bazlı ürünler","Male","136 ",
"Youth","Baklagiller","Female","128 ",
"Youth","Baklagiller","Male","101 ",
"Youth","Katkı maddeli gıdalar","Female","170 ",
"Youth","Katkı maddeli gıdalar","Male","136 ",
"Youth","Et ve et ürünleri","Female","168 ",
"Youth","Et ve et ürünleri","Male","136 ",
"Youth","Süt ve süt ürünleri","Female","170 ",
"Youth","Süt ve süt ürünleri","Male","134 ",
"Youth","Diyet ve gıda takviye ürünleri","Female","92 ",
"Youth","Diyet ve gıda takviye ürünleri","Male","66 ",
"Youth","Baharat, soslar ve çeşni ürünleri","Female","170 ",
"Youth","Baharat, soslar ve çeşni ürünleri","Male","136 ",
"Youth","Nişastalı yiyecekler","Female","170 ",
"Youth","Nişastalı yiyecekler","Male","134 ",
"Youth","Şeker ve şekerli gıdalar","Female","169 ",
"Youth","Şeker ve şekerli gıdalar","Male","133 ",
"Youth","Sebze ve sebze ürünleri","Female","170 ",
"Youth","Sebze ve sebze ürünleri","Male","136 ",
"Youth","Su ve su bazlı içecekler","Female","170 ",
"Youth","Su ve su bazlı içecekler","Male","136 ",
"Adult","Alkollü içecekler","Female","223 ",
"Adult","Alkollü içecekler","Male","295 ",
"Adult","Hayvansal,bitkisel, katı ve sıvı yağlar bulunan yiyecekler","Female","842 ",
"Adult","Hayvansal,bitkisel, katı ve sıvı yağlar bulunan yiyecekler","Male","727 ",
"Adult","Kahve çay gibi içecekler","Female","826 ",
"Adult","Kahve çay gibi içecekler","Male","692 ",
"Adult","Vegan yiyecekleri","Female","375 ",
"Adult","Vegan yiyecekleri","Male","307 ",
"Adult","Yumurta ve yumurta ürünleri","Female","687 ",
"Adult","Yumurta ve yumurta ürünleri","Male","580 ",
"Adult","Balık ve deniz mahsülleri","Female","367 ",
"Adult","Balık ve deniz mahsülleri","Male","284 ",
"Adult","Meyve ve meyve ürünleri","Female","797 ",
"Adult","Meyve ve meyve ürünleri","Male","614 ",
"Adult","Meyve ve sebze suları","Female","471 ",
"Adult","Meyve ve sebze suları","Male","378 ",
"Adult","Tahıllar ve tahıl bazlı ürünler","Female","844 ",
"Adult","Tahıllar ve tahıl bazlı ürünler","Male","729 ",
"Adult","Baklagiller","Female","433 ",
"Adult","Baklagiller","Male","363 ",
"Adult","Katkı maddeli gıdalar","Female","839 ",
"Adult","Katkı maddeli gıdalar","Male","723 ",
"Adult","Et ve et ürünleri","Female","796 ",
"Adult","Et ve et ürünleri","Male","708 ",
"Adult","Süt ve süt ürünleri","Female","841 ",
"Adult","Süt ve süt ürünleri","Male","724 ",
"Adult","Other ingredients","Female","72 ",
"Adult","Other ingredients","Male","43 ",
"Adult","Diyet ve gıda takviye ürünleri","Female","431 ",
"Adult","Diyet ve gıda takviye ürünleri","Male","248 ",
"Adult","Baharat, soslar ve çeşni ürünleri","Female","846 ",
"Adult","Baharat, soslar ve çeşni ürünleri","Male","729 ",
"Adult","Nişastalı yiyecekler","Female","724 ",
"Adult","Nişastalı yiyecekler","Male","629 ",
"Adult","Şeker ve şekerli gıdalar","Female","822 ",
"Adult","Şeker ve şekerli gıdalar","Male","694 ",
"Adult","Sebze ve sebze ürünleri","Female","835 ",
"Adult","Sebze ve sebze ürünleri","Male","694 ",
"Adult","Su ve su bazlı içecekler","Female","846 ",
"Adult","Su ve su bazlı içecekler","Male","729 ",
"Old","Alkollü içecekler","Female","41 ",
"Old","Alkollü içecekler","Male","54 ",
"Old","Hayvansal,bitkisel, katı ve sıvı yağlar bulunan yiyecekler","Female","234 ",
"Old","Hayvansal,bitkisel, katı ve sıvı yağlar bulunan yiyecekler","Male","229 ",
"Old","Kahve çay gibi içecekler","Female","230 ",
"Old","Kahve çay gibi içecekler","Male","223 ",
"Old","Vegan yiyecekleri","Female","83 ",
"Old","Vegan yiyecekleri","Male","73 ",
"Old","Yumurta ve yumurta ürünleri","Female","205 ",
"Old","Yumurta ve yumurta ürünleri","Male","187 ",
"Old","Balık ve deniz mahsülleri","Female","122 ",
"Old","Balık ve deniz mahsülleri","Male","100 ",
"Old","Meyve ve meyve ürünleri","Female","226 ",
"Old","Meyve ve meyve ürünleri","Male","204 ",
"Old","Meyve ve sebze suları","Female","105 ",
"Old","Meyve ve sebze suları","Male","99 ",
"Old","Tahıllar ve tahıl bazlı ürünler","Female","234 ",
"Old","Tahıllar ve tahıl bazlı ürünler","Male","229 ",
"Old","Baklagiller","Female","104 ",
"Old","Baklagiller","Male","93 ",
"Old","Katkı maddeli gıdalar","Female","233 ",
"Old","Katkı maddeli gıdalar","Male","229 ",
"Old","Et ve et ürünleri","Female","226 ",
"Old","Et ve et ürünleri","Male","225 ",
"Old","Süt ve süt ürünleri","Female","231 ",
"Old","Süt ve süt ürünleri","Male","226 ",
"Old","Other ingredients","Female","46 ",
"Old","Other ingredients","Male","32 ",
"Old","Diyet ve gıda takviye ürünleri","Female","140 ",
"Old","Diyet ve gıda takviye ürünleri","Male","79 ",
"Old","Baharat, soslar ve çeşni ürünleri","Female","234 ",
"Old","Baharat, soslar ve çeşni ürünleri","Male","229 ",
"Old","Nişastalı yiyecekler","Female","219 ",
"Old","Nişastalı yiyecekler","Male","203 ",
"Old","Şeker ve şekerli gıdalar","Female","229 ",
"Old","Şeker ve şekerli gıdalar","Male","218 ",
"Old","Sebze ve sebze ürünleri","Female","233 ",
"Old","Sebze ve sebze ürünleri","Male","217 ",
"Old","Su ve su bazlı içecekler","Female","234 ",
"Old","Su ve su bazlı içecekler","Male","229 ",
"Adult","Alkollü içecekler","Female","154 ",
"Adult","Alkollü içecekler","Male","226 ",
"Adult","Hayvansal,bitkisel, katı ve sıvı yağlar bulunan yiyecekler","Female","694 ",
"Adult","Hayvansal,bitkisel, katı ve sıvı yağlar bulunan yiyecekler","Male","572 ",
"Adult","Kahve çay gibi içecekler","Female","686 ",
"Adult","Kahve çay gibi içecekler","Male","568 ",
"Adult","Vegan yiyecekleri","Female","359 ",
"Adult","Vegan yiyecekleri","Male","274 ",
"Adult","Yumurta ve yumurta ürünleri","Female","345 ",
"Adult","Yumurta ve yumurta ürünleri","Male","294 ",
"Adult","Balık ve deniz mahsülleri","Female","319 ",
"Adult","Balık ve deniz mahsülleri","Male","237 ",
"Adult","Food products for young population","Female","3 ",
"Adult","Meyve ve meyve ürünleri","Female","644 ",
"Adult","Meyve ve meyve ürünleri","Male","467 ",
"Adult","Meyve ve sebze suları","Female","351 ",
"Adult","Meyve ve sebze suları","Male","315 ",
"Adult","Tahıllar ve tahıl bazlı ürünler","Female","706 ",
"Adult","Tahıllar ve tahıl bazlı ürünler","Male","579 ",
"Adult","Baklagiller","Female","298 ",
"Adult","Baklagiller","Male","210 ",
"Adult","Katkı maddeli gıdalar","Female","339 ",
"Adult","Katkı maddeli gıdalar","Male","293 ",
"Adult","Et ve et ürünleri","Female","670 ",
"Adult","Et ve et ürünleri","Male","568 ",
"Adult","Süt ve süt ürünleri","Female","708 ",
"Adult","Süt ve süt ürünleri","Male","579 ",
"Adult","Diyet ve gıda takviye ürünleri","Female","495 ",
"Adult","Diyet ve gıda takviye ürünleri","Male","310 ",
"Adult","Baharat, soslar ve çeşni ürünleri","Female","690 ",
"Adult","Baharat, soslar ve çeşni ürünleri","Male","571 ",
"Adult","Nişastalı yiyecekler","Female","474 ",
"Adult","Nişastalı yiyecekler","Male","425 ",
"Adult","Şeker ve şekerli gıdalar","Female","618 ",
"Adult","Şeker ve şekerli gıdalar","Male","498 ",
"Adult","Sebze ve sebze ürünleri","Female","701 ",
"Adult","Sebze ve sebze ürünleri","Male","566 ",
"Adult","Su ve su bazlı içecekler","Female","707 ",
"Adult","Su ve su bazlı içecekler","Male","581 ",
"Old","Alkollü içecekler","Female","32 ",
"Old","Alkollü içecekler","Male","65 ",
"Old","Hayvansal,bitkisel, katı ve sıvı yağlar bulunan yiyecekler","Female","198 ",
"Old","Hayvansal,bitkisel, katı ve sıvı yağlar bulunan yiyecekler","Male","207 ",
"Old","Kahve çay gibi içecekler","Female","202 ",
"Old","Kahve çay gibi içecekler","Male","208 ",
"Old","Vegan yiyecekleri","Female","91 ",
"Old","Vegan yiyecekleri","Male","81 ",
"Old","Yumurta ve yumurta ürünleri","Female","96 ",
"Old","Yumurta ve yumurta ürünleri","Male","84 ",
"Old","Balık ve deniz mahsülleri","Female","87 ",
"Old","Balık ve deniz mahsülleri","Male","102 ",
"Old","Meyve ve meyve ürünleri","Female","195 ",
"Old","Meyve ve meyve ürünleri","Male","184 ",
"Old","Meyve ve sebze suları","Female","89 ",
"Old","Meyve ve sebze suları","Male","92 ",
"Old","Tahıllar ve tahıl bazlı ürünler","Female","202 ",
"Old","Tahıllar ve tahıl bazlı ürünler","Male","210 ",
"Old","Baklagiller","Female","77 ",
"Old","Baklagiller","Male","49 ",
"Old","Katkı maddeli gıdalar","Female","93 ",
"Old","Katkı maddeli gıdalar","Male","76 ",
"Old","Et ve et ürünleri","Female","190 ",
"Old","Et ve et ürünleri","Male","208 ",
"Old","Süt ve süt ürünleri","Female","199 ",
"Old","Süt ve süt ürünleri","Male","209 ",
"Old","Diyet ve gıda takviye ürünleri","Female","149 ",
"Old","Diyet ve gıda takviye ürünleri","Male","121 ",
"Old","Baharat, soslar ve çeşni ürünleri","Female","194 ",
"Old","Baharat, soslar ve çeşni ürünleri","Male","200 ",
"Old","Nişastalı yiyecekler","Female","155 ",
"Old","Nişastalı yiyecekler","Male","168 ",
"Old","Şeker ve şekerli gıdalar","Female","164 ",
"Old","Şeker ve şekerli gıdalar","Male","174 ",
"Old","Sebze ve sebze ürünleri","Female","197 ",
"Old","Sebze ve sebze ürünleri","Male","203 ",
"Old","Su ve su bazlı içecekler","Female","200 ",
"Old","Su ve su bazlı içecekler","Male","206 ",
"Adult","Alkollü içecekler","Female","144 ",
"Adult","Alkollü içecekler","Male","216 ",
"Adult","Hayvansal,bitkisel, katı ve sıvı yağlar bulunan yiyecekler","Female","613 ",
"Adult","Hayvansal,bitkisel, katı ve sıvı yağlar bulunan yiyecekler","Male","567 ",
"Adult","Kahve çay gibi içecekler","Female","596 ",
"Adult","Kahve çay gibi içecekler","Male","552 ",
"Adult","Vegan yiyecekleri","Female","145 ",
"Adult","Vegan yiyecekleri","Male","89 ",
"Adult","Yumurta ve yumurta ürünleri","Female","360 ",
"Adult","Yumurta ve yumurta ürünleri","Male","330 ",
"Adult","Balık ve deniz mahsülleri","Female","299 ",
"Adult","Balık ve deniz mahsülleri","Male","270 ",
"Adult","Food products for young population","Female","8 ",
"Adult","Food products for young population","Male","2 ",
"Adult","Meyve ve meyve ürünleri","Female","576 ",
"Adult","Meyve ve meyve ürünleri","Male","476 ",
"Adult","Meyve ve sebze suları","Female","351 ",
"Adult","Meyve ve sebze suları","Male","322 ",
"Adult","Tahıllar ve tahıl bazlı ürünler","Female","622 ",
"Adult","Tahıllar ve tahıl bazlı ürünler","Male","569 ",
"Adult","Baklagiller","Female","420 ",
"Adult","Baklagiller","Male","315 ",
"Adult","Katkı maddeli gıdalar","Female","319 ",
"Adult","Katkı maddeli gıdalar","Male","318 ",
"Adult","Et ve et ürünleri","Female","571 ",
"Adult","Et ve et ürünleri","Male","557 ",
"Adult","Süt ve süt ürünleri","Female","621 ",
"Adult","Süt ve süt ürünleri","Male","569 ",
"Adult","Diyet ve gıda takviye ürünleri","Female","456 ",
"Adult","Diyet ve gıda takviye ürünleri","Male","343 ",
"Adult","Baharat, soslar ve çeşni ürünleri","Female","613 ",
"Adult","Baharat, soslar ve çeşni ürünleri","Male","560 ",
"Adult","Nişastalı yiyecekler","Female","453 ",
"Adult","Nişastalı yiyecekler","Male","433 ",
"Adult","Şeker ve şekerli gıdalar","Female","576 ",
"Adult","Şeker ve şekerli gıdalar","Male","500 ",
"Adult","Sebze ve sebze ürünleri","Female","622 ",
"Adult","Sebze ve sebze ürünleri","Male","566 ",
"Adult","Su ve su bazlı içecekler","Female","622 ",
"Adult","Su ve su bazlı içecekler","Male","568 ",
"Old","Alkollü içecekler","Female","53 ",
"Old","Alkollü içecekler","Male","92 ",
"Old","Hayvansal,bitkisel, katı ve sıvı yağlar bulunan yiyecekler","Female","247 ",
"Old","Hayvansal,bitkisel, katı ve sıvı yağlar bulunan yiyecekler","Male","204 ",
"Old","Kahve çay gibi içecekler","Female","249 ",
"Old","Kahve çay gibi içecekler","Male","206 ",
"Old","Vegan yiyecekleri","Female","31 ",
"Old","Vegan yiyecekleri","Male","25 ",
"Old","Yumurta ve yumurta ürünleri","Female","130 ",
"Old","Yumurta ve yumurta ürünleri","Male","103 ",
"Old","Balık ve deniz mahsülleri","Female","133 ",
"Old","Balık ve deniz mahsülleri","Male","108 ",
"Old","Food products for young population","Male","1 ",
"Old","Meyve ve meyve ürünleri","Female","247 ",
"Old","Meyve ve meyve ürünleri","Male","191 ",
"Old","Meyve ve sebze suları","Female","114 ",
"Old","Meyve ve sebze suları","Male","78 ",
"Old","Tahıllar ve tahıl bazlı ürünler","Female","252 ",
"Old","Tahıllar ve tahıl bazlı ürünler","Male","207 ",
"Old","Baklagiller","Female","142 ",
"Old","Baklagiller","Male","110 ",
"Old","Katkı maddeli gıdalar","Female","103 ",
"Old","Katkı maddeli gıdalar","Male","90 ",
"Old","Et ve et ürünleri","Female","236 ",
"Old","Et ve et ürünleri","Male","204 ",
"Old","Süt ve süt ürünleri","Female","252 ",
"Old","Süt ve süt ürünleri","Male","206 ",
"Old","Diyet ve gıda takviye ürünleri","Female","211 ",
"Old","Diyet ve gıda takviye ürünleri","Male","147 ",
"Old","Baharat, soslar ve çeşni ürünleri","Female","242 ",
"Old","Baharat, soslar ve çeşni ürünleri","Male","203 ",
"Old","Nişastalı yiyecekler","Female","215 ",
"Old","Nişastalı yiyecekler","Male","175 ",
"Old","Şeker ve şekerli gıdalar","Female","207 ",
"Old","Şeker ve şekerli gıdalar","Male","181 ",
"Old","Sebze ve sebze ürünleri","Female","251 ",
"Old","Sebze ve sebze ürünleri","Male","201 ",
"Old","Su ve su bazlı içecekler","Female","252 ",
"Old","Su ve su bazlı içecekler","Male","207 ",
"Child","Alkollü içecekler","Female","38 ",
"Child","Alkollü içecekler","Male","26 ",
"Child","Hayvansal,bitkisel, katı ve sıvı yağlar bulunan yiyecekler","Female","243 ",
"Child","Hayvansal,bitkisel, katı ve sıvı yağlar bulunan yiyecekler","Male","239 ",
"Child","Kahve çay gibi içecekler","Female","172 ",
"Child","Kahve çay gibi içecekler","Male","147 ",
"Child","Vegan yiyecekleri","Female","241 ",
"Child","Vegan yiyecekleri","Male","238 ",
"Child","Yumurta ve yumurta ürünleri","Female","204 ",
"Child","Yumurta ve yumurta ürünleri","Male","214 ",
"Child","Balık ve deniz mahsülleri","Female","212 ",
"Child","Balık ve deniz mahsülleri","Male","210 ",
"Child","Food products for young population","Female","8 ",
"Child","Food products for young population","Male","9 ",
"Child","Meyve ve meyve ürünleri","Female","238 ",
"Child","Meyve ve meyve ürünleri","Male","229 ",
"Child","Meyve ve sebze suları","Female","204 ",
"Child","Meyve ve sebze suları","Male","177 ",
"Child","Tahıllar ve tahıl bazlı ürünler","Female","243 ",
"Child","Tahıllar ve tahıl bazlı ürünler","Male","239 ",
"Child","Baklagiller","Female","234 ",
"Child","Baklagiller","Male","235 ",
"Child","Katkı maddeli gıdalar","Female","185 ",
"Child","Katkı maddeli gıdalar","Male","172 ",
"Child","Et ve et ürünleri","Female","241 ",
"Child","Et ve et ürünleri","Male","239 ",
"Child","Süt ve süt ürünleri","Female","242 ",
"Child","Süt ve süt ürünleri","Male","239 ",
"Child","Other ingredients","Female","47 ",
"Child","Other ingredients","Male","44 ",
"Child","Diyet ve gıda takviye ürünleri","Female","54 ",
"Child","Diyet ve gıda takviye ürünleri","Male","44 ",
"Child","Baharat, soslar ve çeşni ürünleri","Female","242 ",
"Child","Baharat, soslar ve çeşni ürünleri","Male","239 ",
"Child","Nişastalı yiyecekler","Female","188 ",
"Child","Nişastalı yiyecekler","Male","191 ",
"Child","Şeker ve şekerli gıdalar","Female","239 ",
"Child","Şeker ve şekerli gıdalar","Male","232 ",
"Child","Sebze ve sebze ürünleri","Female","239 ",
"Child","Sebze ve sebze ürünleri","Male","239 ",
"Child","Su ve su bazlı içecekler","Female","243 ",
"Child","Su ve su bazlı içecekler","Male","239 ",
"Youth","Alkollü içecekler","Female","97 ",
"Youth","Alkollü içecekler","Male","104 ",
"Youth","Hayvansal,bitkisel, katı ve sıvı yağlar bulunan yiyecekler","Female","524 ",
"Youth","Hayvansal,bitkisel, katı ve sıvı yağlar bulunan yiyecekler","Male","449 ",
"Youth","Kahve çay gibi içecekler","Female","323 ",
"Youth","Kahve çay gibi içecekler","Male","277 ",
"Youth","Vegan yiyecekleri","Female","520 ",
"Youth","Vegan yiyecekleri","Male","446 ",
"Youth","Yumurta ve yumurta ürünleri","Female","452 ",
"Youth","Yumurta ve yumurta ürünleri","Male","389 ",
"Youth","Balık ve deniz mahsülleri","Female","425 ",
"Youth","Balık ve deniz mahsülleri","Male","359 ",
"Youth","Food products for young population","Female","1 ",
"Youth","Meyve ve meyve ürünleri","Female","486 ",
"Youth","Meyve ve meyve ürünleri","Male","391 ",
"Youth","Meyve ve sebze suları","Female","410 ",
"Youth","Meyve ve sebze suları","Male","333 ",
"Youth","Tahıllar ve tahıl bazlı ürünler","Female","524 ",
"Youth","Tahıllar ve tahıl bazlı ürünler","Male","449 ",
"Youth","Baklagiller","Female","511 ",
"Youth","Baklagiller","Male","440 ",
"Youth","Katkı maddeli gıdalar","Female","390 ",
"Youth","Katkı maddeli gıdalar","Male","333 ",
"Youth","Et ve et ürünleri","Female","524 ",
"Youth","Et ve et ürünleri","Male","447 ",
"Youth","Süt ve süt ürünleri","Female","524 ",
"Youth","Süt ve süt ürünleri","Male","448 ",
"Youth","Other ingredients","Female","70 ",
"Youth","Other ingredients","Male","53 ",
"Youth","Diyet ve gıda takviye ürünleri","Female","75 ",
"Youth","Diyet ve gıda takviye ürünleri","Male","63 ",
"Youth","Baharat, soslar ve çeşni ürünleri","Female","522 ",
"Youth","Baharat, soslar ve çeşni ürünleri","Male","449 ",
"Youth","Nişastalı yiyecekler","Female","398 ",
"Youth","Nişastalı yiyecekler","Male","347 ",
"Youth","Şeker ve şekerli gıdalar","Female","513 ",
"Youth","Şeker ve şekerli gıdalar","Male","438 ",
"Youth","Sebze ve sebze ürünleri","Female","522 ",
"Youth","Sebze ve sebze ürünleri","Male","445 ",
"Youth","Su ve su bazlı içecekler","Female","522 ",
"Youth","Su ve su bazlı içecekler","Male","449 ",
"Adult","Alkollü içecekler","Female","805 ",
"Adult","Alkollü içecekler","Male","736 ",
"Adult","Hayvansal,bitkisel, katı ve sıvı yağlar bulunan yiyecekler","Female","1338 ",
"Adult","Hayvansal,bitkisel, katı ve sıvı yağlar bulunan yiyecekler","Male","936 ",
"Adult","Kahve çay gibi içecekler","Female","1276 ",
"Adult","Kahve çay gibi içecekler","Male","882 ",
"Adult","Vegan yiyecekleri","Female","1319 ",
"Adult","Vegan yiyecekleri","Male","927 ",
"Adult","Yumurta ve yumurta ürünleri","Female","1168 ",
"Adult","Yumurta ve yumurta ürünleri","Male","795 ",
"Adult","Balık ve deniz mahsülleri","Female","1143 ",
"Adult","Balık ve deniz mahsülleri","Male","783 ",
"Adult","Meyve ve meyve ürünleri","Female","1260 ",
"Adult","Meyve ve meyve ürünleri","Male","847 ",
"Adult","Meyve ve sebze suları","Female","857 ",
"Adult","Meyve ve sebze suları","Male","525 ",
"Adult","Tahıllar ve tahıl bazlı ürünler","Female","1340 ",
"Adult","Tahıllar ve tahıl bazlı ürünler","Male","936 ",
"Adult","Baklagiller","Female","1315 ",
"Adult","Baklagiller","Male","914 ",
"Adult","Katkı maddeli gıdalar","Female","893 ",
"Adult","Katkı maddeli gıdalar","Male","632 ",
"Adult","Et ve et ürünleri","Female","1322 ",
"Adult","Et ve et ürünleri","Male","933 ",
"Adult","Süt ve süt ürünleri","Female","1338 ",
"Adult","Süt ve süt ürünleri","Male","934 ",
"Adult","Other ingredients","Female","396 ",
"Adult","Other ingredients","Male","174 ",
"Adult","Diyet ve gıda takviye ürünleri","Female","358 ",
"Adult","Diyet ve gıda takviye ürünleri","Male","151 ",
"Adult","Baharat, soslar ve çeşni ürünleri","Female","1338 ",
"Adult","Baharat, soslar ve çeşni ürünleri","Male","932 ",
"Adult","Nişastalı yiyecekler","Female","1078 ",
"Adult","Nişastalı yiyecekler","Male","703 ",
"Adult","Şeker ve şekerli gıdalar","Female","1252 ",
"Adult","Şeker ve şekerli gıdalar","Male","886 ",
"Adult","Sebze ve sebze ürünleri","Female","1337 ",
"Adult","Sebze ve sebze ürünleri","Male","931 ",
"Adult","Su ve su bazlı içecekler","Female","1334 ",
"Adult","Su ve su bazlı içecekler","Male","931 ",
"Old","Alkollü içecekler","Female","102 ",
"Old","Alkollü içecekler","Male","97 ",
"Old","Hayvansal,bitkisel, katı ve sıvı yağlar bulunan yiyecekler","Female","152 ",
"Old","Hayvansal,bitkisel, katı ve sıvı yağlar bulunan yiyecekler","Male","111 ",
"Old","Kahve çay gibi içecekler","Female","152 ",
"Old","Kahve çay gibi içecekler","Male","110 ",
"Old","Vegan yiyecekleri","Female","147 ",
"Old","Vegan yiyecekleri","Male","109 ",
"Old","Yumurta ve yumurta ürünleri","Female","127 ",
"Old","Yumurta ve yumurta ürünleri","Male","97 ",
"Old","Balık ve deniz mahsülleri","Female","144 ",
"Old","Balık ve deniz mahsülleri","Male","95 ",
"Old","Meyve ve meyve ürünleri","Female","152 ",
"Old","Meyve ve meyve ürünleri","Male","105 ",
"Old","Meyve ve sebze suları","Female","81 ",
"Old","Meyve ve sebze suları","Male","50 ",
"Old","Tahıllar ve tahıl bazlı ürünler","Female","153 ",
"Old","Tahıllar ve tahıl bazlı ürünler","Male","110 ",
"Old","Baklagiller","Female","149 ",
"Old","Baklagiller","Male","109 ",
"Old","Katkı maddeli gıdalar","Female","90 ",
"Old","Katkı maddeli gıdalar","Male","57 ",
"Old","Et ve et ürünleri","Female","152 ",
"Old","Et ve et ürünleri","Male","111 ",
"Old","Süt ve süt ürünleri","Female","152 ",
"Old","Süt ve süt ürünleri","Male","111 ",
"Old","Other ingredients","Female","46 ",
"Old","Other ingredients","Male","30 ",
"Old","Diyet ve gıda takviye ürünleri","Female","45 ",
"Old","Diyet ve gıda takviye ürünleri","Male","21 ",
"Old","Baharat, soslar ve çeşni ürünleri","Female","153 ",
"Old","Baharat, soslar ve çeşni ürünleri","Male","111 ",
"Old","Nişastalı yiyecekler","Female","142 ",
"Old","Nişastalı yiyecekler","Male","99 ",
"Old","Şeker ve şekerli gıdalar","Female","137 ",
"Old","Şeker ve şekerli gıdalar","Male","96 ",
"Old","Sebze ve sebze ürünleri","Female","153 ",
"Old","Sebze ve sebze ürünleri","Male","110 ",
"Old","Su ve su bazlı içecekler","Female","152 ",
"Old","Su ve su bazlı içecekler","Male","111 ",
"Old","Alkollü içecekler","Female","28 ",
"Old","Alkollü içecekler","Male","35 ",
"Old","Hayvansal,bitkisel, katı ve sıvı yağlar bulunan yiyecekler","Female","44 ",
"Old","Hayvansal,bitkisel, katı ve sıvı yağlar bulunan yiyecekler","Male","40 ",
"Old","Kahve çay gibi içecekler","Female","42 ",
"Old","Kahve çay gibi içecekler","Male","39 ",
"Old","Vegan yiyecekleri","Female","43 ",
"Old","Vegan yiyecekleri","Male","40 ",
"Old","Yumurta ve yumurta ürünleri","Female","38 ",
"Old","Yumurta ve yumurta ürünleri","Male","38 ",
"Old","Balık ve deniz mahsülleri","Female","38 ",
"Old","Balık ve deniz mahsülleri","Male","34 ",
"Old","Meyve ve meyve ürünleri","Female","42 ",
"Old","Meyve ve meyve ürünleri","Male","38 ",
"Old","Meyve ve sebze suları","Female","22 ",
"Old","Meyve ve sebze suları","Male","8 ",
"Old","Tahıllar ve tahıl bazlı ürünler","Female","44 ",
"Old","Tahıllar ve tahıl bazlı ürünler","Male","40 ",
"Old","Baklagiller","Female","43 ",
"Old","Baklagiller","Male","40 ",
"Old","Katkı maddeli gıdalar","Female","25 ",
"Old","Katkı maddeli gıdalar","Male","20 ",
"Old","Et ve et ürünleri","Female","44 ",
"Old","Et ve et ürünleri","Male","40 ",
"Old","Süt ve süt ürünleri","Female","44 ",
"Old","Süt ve süt ürünleri","Male","40 ",
"Old","Other ingredients","Female","16 ",
"Old","Other ingredients","Male","14 ",
"Old","Diyet ve gıda takviye ürünleri","Female","14 ",
"Old","Diyet ve gıda takviye ürünleri","Male","7 ",
"Old","Baharat, soslar ve çeşni ürünleri","Female","44 ",
"Old","Baharat, soslar ve çeşni ürünleri","Male","40 ",
"Old","Nişastalı yiyecekler","Female","41 ",
"Old","Nişastalı yiyecekler","Male","37 ",
"Old","Şeker ve şekerli gıdalar","Female","42 ",
"Old","Şeker ve şekerli gıdalar","Male","36 ",
"Old","Sebze ve sebze ürünleri","Female","44 ",
"Old","Sebze ve sebze ürünleri","Male","40 ",
"Old","Su ve su bazlı içecekler","Female","44 ",
"Old","Su ve su bazlı içecekler","Male","39 ",
"Baby","Hayvansal,bitkisel, katı ve sıvı yağlar bulunan yiyecekler","Female","9 ",
"Baby","Hayvansal,bitkisel, katı ve sıvı yağlar bulunan yiyecekler","Male","7 ",
"Baby","Kahve çay gibi içecekler","Female","1 ",
"Baby","Kahve çay gibi içecekler","Male","2 ",
"Baby","Yumurta ve yumurta ürünleri","Female","3 ",
"Baby","Yumurta ve yumurta ürünleri","Male","1 ",
"Baby","Balık ve deniz mahsülleri","Male","5 ",
"Baby","Food products for young population","Female","22 ",
"Baby","Food products for young population","Male","31 ",
"Baby","Meyve ve meyve ürünleri","Female","10 ",
"Baby","Meyve ve meyve ürünleri","Male","7 ",
"Baby","Meyve ve sebze suları","Female","4 ",
"Baby","Meyve ve sebze suları","Male","3 ",
"Baby","Tahıllar ve tahıl bazlı ürünler","Female","9 ",
"Baby","Tahıllar ve tahıl bazlı ürünler","Male","7 ",
"Baby","Baklagiller","Female","7 ",
